cell_id,vaccine_element,log_p_no_response,p_no_response,p_response,log_p_response
0,mut11,-1.6520926361528565,0.19164843825103395,0.808351561748966,-0.21275821391564692
0,mut12,-0.4071831645020512,0.6655222790801063,0.3344777209198937,-1.0951850057578856
0,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut26,-0.16008679868049708,0.8520698272196727,0.14793017278032727,-1.9110149220916046
0,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut33,-0.7749077001829295,0.46074630583616283,0.5392536941638372,-0.6175691431775283
0,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
1,mut11,-1.1550547522512549,0.3150402872662256,0.6849597127337743,-0.3783952559768318
1,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut19,-0.9461795878537974,0.38822135950432823,0.6117786404956718,-0.49138476043498813
1,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut33,-0.7818765679838716,0.4575465878962263,0.5424534121037736,-0.6116530735615117
1,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
2,mut11,-0.08004429934029307,0.9230754538472401,0.0769245461527599,-2.5649302576580606
2,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut15,-0.9166435647911,0.39985889172850747,0.6001411082714925,-0.5105904709640907
2,mut19,-0.6078538337015794,0.5445182426387459,0.45548175736125407,-0.7863996127850039
2,mut20,-0.3201717973609051,0.7260242973007865,0.27397570269921345,-1.2947158528062834
2,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut26,-0.08004429934029307,0.9230754538472401,0.0769245461527599,-2.5649302576580606
2,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut39,-0.3271406651618472,0.7209823187987837,0.2790176812012163,-1.2764801256877236
2,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
3,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut15,-0.9966860641313039,0.3691005923376476,0.6308994076623524,-0.46060884648304906
3,mut19,-0.7718262347566324,0.4621682693884737,0.5378317306115263,-0.6202095361226462
3,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut26,-0.16705566648143916,0.8461525076932892,0.1538474923067108,-1.871793476945816
3,mut28,-1.1242831017915702,0.3248852935769391,0.6751147064230609,-0.39287266710542706
3,mut33,-0.4071831645020512,0.6655222790801063,0.3344777209198937,-1.0951850057578856
