cell_id,vaccine_element,log_p_no_response,p_no_response,p_response,log_p_response
0,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut15,-1.4459623824991648,0.2355193077941856,0.7644806922058144,-0.2685585093854246
0,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut26,-0.13353297833889893,0.8749986125010208,0.12500138749897916,-2.079430441749607
0,mut28,-1.5307032090494928,0.21638345100143005,0.7836165489985699,-0.2438354739431173
0,mut33,-0.5547459957961602,0.5742180964846918,0.4257819035153082,-0.8538280273899554
0,mut39,-0.5341265133553285,0.586181087939658,0.41381891206034205,-0.8823268113309587
0,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
1,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut15,-0.8705987042622619,0.41870079624036044,0.5812992037596396,-0.5424896740338305
1,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut28,-1.9849586022794836,0.13738630147894293,0.8626136985210571,-0.1477883143924512
1,mut33,-0.6882771741349701,0.5024409420900091,0.4975590579099909,-0.698041020062073
1,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
2,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut12,-0.6676576916941384,0.5129085618561656,0.4870914381438344,-0.7193034155283206
2,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut20,-1.2430213699310413,0.2885112006826199,0.7114887993173802,-0.3403956039269781
2,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut28,-2.411043226161869,0.08972164576415054,0.9102783542358495,-0.09400484246848688
2,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
3,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut15,-2.049496930083718,0.128799682537779,0.871200317462221,-0.13788334296696392
3,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut20,-1.5637455848222221,0.20935046092530596,0.790649539074694,-0.23490046998307684
3,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut33,-1.7178962456018638,0.17944325563965713,0.8205567443603429,-0.19777221257354852
3,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
4,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut15,-1.2918117217195233,0.27477252052612144,0.7252274794738786,-0.3212699085497837
4,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut33,-0.68827717413497,0.5024409420900092,0.4975590579099908,-0.6980410200620732
4,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
4,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
5,mut11,-0.5341265133553286,0.5861810879396578,0.41381891206034216,-0.8823268113309585
5,mut12,-0.1335329783388989,0.8749986125010208,0.12500138749897916,-2.079430441749607
5,mut15,-0.9347200483717581,0.3926957859692835,0.6073042140307165,-0.4987254371421738
5,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut28,-1.6691058938133818,0.1884154537719651,0.8115845462280349,-0.2087667123304965
5,mut33,-0.1335329783388989,0.8749986125010208,0.12500138749897916,-2.079430441749607
5,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
5,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
6,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut15,-0.9553395308125898,0.3846815111511315,0.6153184888488685,-0.4856152771760583
6,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut20,-1.1582805433807135,0.31402567045291696,0.685974329547083,-0.37691507244171735
6,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut28,-2.005578084720315,0.13458247313231575,0.8654175268676843,-0.14454319848716773
6,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut39,-0.870598704262262,0.4187007962403604,0.5812992037596396,-0.5424896740338305
6,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
6,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
7,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut12,-0.5547459957961602,0.5742180964846918,0.4257819035153082,-0.8538280273899554
7,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut20,-2.005578084720315,0.13458247313231575,0.8654175268676843,-0.14454319848716773
7,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut26,-0.2670641566777088,0.7656239500006495,0.23437604999935047,-1.4508284022702682
7,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut33,-1.9155487680501697,0.1472609982776567,0.8527390017223433,-0.1593017551897813
7,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
7,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
8,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut15,-1.494752734287647,0.2243040605774104,0.7756959394225896,-0.2539946662255953
8,mut19,-1.0247493650419035,0.3588864036133824,0.6411135963866176,-0.44454862031080317
8,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut28,-1.2918117217195233,0.27477252052612144,0.7252274794738786,-0.3212699085497837
8,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
8,mut8,-0.1335312783388148,0.8750001000000001,0.12499989999999994,-2.0794423416801564
9,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut12,-0.13353297833889893,0.8749986125010208,0.12500138749897916,-2.079430441749607
9,mut15,-2.0745709352548904,0.12561031088866248,0.8743896891113375,-0.13422913414800558
9,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut28,-0.8424278349146117,0.43066367285169577,0.5693363271483043,-0.5632839348583483
9,mut33,-0.5547459957961602,0.5742180964846918,0.4257819035153082,-0.8538280273899554
9,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
9,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
10,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut12,-0.1335329783388989,0.8749986125010208,0.12500138749897916,-2.079430441749607
10,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut19,-2.5239549220598474,0.0801420236979341,0.9198579763020659,-0.08353599444059032
10,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut26,-0.1335329783388989,0.8749986125010208,0.12500138749897916,-2.079430441749607
10,mut28,-2.767717815815122,0.06280517428586273,0.9371948257141373,-0.06486409336871245
10,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
10,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
11,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut15,-0.1335329783388989,0.8749986125010208,0.12500138749897916,-2.079430441749607
11,mut19,-2.767717915814896,0.06280516800535979,0.9371948319946402,-0.06486408666732796
11,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut28,-1.2918117217195233,0.27477252052612144,0.7252274794738786,-0.3212699085497837
11,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
11,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
12,mut11,-2.848004119634838,0.05795988650833473,0.9420401134916653,-0.05970742198793259
12,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
12,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
12,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
12,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
12,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
12,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
