cell_id,vaccine_element,log_p_no_response,p_no_response,p_response,log_p_response
0,mut11,-1.443093529607844,0.236195948168079,0.763804051831921,-0.2694439993711691
0,mut12,-0.21072240909352194,0.8099988840006946,0.19000111599930536,-1.6607253331583465
0,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut28,-0.8834780238152661,0.4133427926724104,0.5866572073275895,-0.5333146036214673
0,mut33,-0.5268033227336713,0.5904895604131073,0.4095104395868927,-0.8927928825172812
0,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
0,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
1,mut11,-0.44628845262851435,0.6399991360005225,0.3600008639994775,-1.0216488475363128
1,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut19,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut20,-0.21072240909352194,0.8099988840006946,0.19000111599930536,-1.6607253331583465
1,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut28,-0.9855126925828763,0.37324781648640726,0.6267521835135927,-0.4672040580828819
1,mut33,-0.43386573540773454,0.6479992530003694,0.3520007469996306,-1.0441219812282503
1,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
1,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
2,mut11,-0.43386573540773454,0.6479992530003694,0.3520007469996306,-1.0441219812282503
2,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut15,-1.1838105844555296,0.30611005511402833,0.6938899448859717,-0.36544191190655456
2,mut19,-0.5516487571752308,0.5759993440003183,0.42400065599968173,-0.8580202765823155
2,mut20,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut26,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut28,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut33,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut39,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut44,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
2,mut8,-1.0000000494736474e-07,0.9999999,9.999999994736442e-08,-16.118095651484676
3,mut11,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut12,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut15,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut19,-1.2323729205144112,0.2915998128900278,0.7084001871099722,-0.34474610894309793
3,mut20,-0.6727574147218331,0.5102995285801677,0.4897004714198323,-0.7139613576036481
3,mut24,-1.8000000890525653e-06,0.999998200001531,1.7999984690542092e-06,-13.227724743587956
3,mut26,-0.1053621045468055,0.8999985700010548,0.10000142999894523,-2.3025707931068373
3,mut28,-0.5516487571752308,0.5759993440003183,0.42400065599968173,-0.8580202765823155
3,mut33,-0.8959007410360458,0.4082397147180585,0.5917602852819415,-0.5246536496120275
